theta,trial,seed,initial_state,alpha,horizon,stopped,stopping_time
0.66,412,260517999,4,0.05000000000000001,10000,False,
0.66,412,260517999,4,0.009999999999999995,10000,False,
0.68,413,260518000,4,0.05000000000000001,10000,False,
0.68,413,260518000,4,0.009999999999999995,10000,False,
0.7,414,260518001,4,0.05000000000000001,10000,False,
0.7,414,260518001,4,0.009999999999999995,10000,False,
0.72,415,260518002,4,0.05000000000000001,10000,False,
0.72,415,260518002,4,0.009999999999999995,10000,False,
0.74,416,260518003,4,0.05000000000000001,10000,False,
0.74,416,260518003,4,0.009999999999999995,10000,False,
0.76,417,260518004,4,0.05000000000000001,10000,False,
0.76,417,260518004,4,0.009999999999999995,10000,False,
0.78,418,260518005,4,0.05000000000000001,10000,False,
0.78,418,260518005,4,0.009999999999999995,10000,False,
0.8,419,260518006,4,0.05000000000000001,10000,False,
0.8,419,260518006,4,0.009999999999999995,10000,False,
0.4,420,260518007,0,0.05000000000000001,10000,False,
0.4,420,260518007,0,0.009999999999999995,10000,False,
0.42000000000000004,421,260518008,0,0.05000000000000001,10000,False,
0.42000000000000004,421,260518008,0,0.009999999999999995,10000,False,
0.44,422,260518009,0,0.05000000000000001,10000,False,
0.44,422,260518009,0,0.009999999999999995,10000,False,
0.46,423,260518010,0,0.05000000000000001,10000,False,
0.46,423,260518010,0,0.009999999999999995,10000,False,
0.48000000000000004,424,260518011,0,0.05000000000000001,10000,False,
0.48000000000000004,424,260518011,0,0.009999999999999995,10000,False,
0.5,425,260518012,0,0.05000000000000001,10000,False,
0.5,425,260518012,0,0.009999999999999995,10000,False,
0.52,426,260518013,0,0.05000000000000001,10000,False,
0.52,426,260518013,0,0.009999999999999995,10000,False,
0.54,427,260518014,0,0.05000000000000001,10000,False,
0.54,427,260518014,0,0.009999999999999995,10000,False,
0.56,428,260518015,0,0.05000000000000001,10000,False,
0.56,428,260518015,0,0.009999999999999995,10000,False,
0.5800000000000001,429,260518016,0,0.05000000000000001,10000,False,
0.5800000000000001,429,260518016,0,0.009999999999999995,10000,False,
0.6000000000000001,430,260518017,0,0.05000000000000001,10000,False,
0.6000000000000001,430,260518017,0,0.009999999999999995,10000,False,
0.6200000000000001,431,260518018,0,0.05000000000000001,10000,False,
0.6200000000000001,431,260518018,0,0.009999999999999995,10000,False,
0.6400000000000001,432,260518019,0,0.05000000000000001,10000,False,
0.6400000000000001,432,260518019,0,0.009999999999999995,10000,False,
0.66,433,260518020,0,0.05000000000000001,10000,False,
0.66,433,260518020,0,0.009999999999999995,10000,False,
0.68,434,260518021,0,0.05000000000000001,10000,False,
0.68,434,260518021,0,0.009999999999999995,10000,False,
0.7,435,260518022,0,0.05000000000000001,10000,False,
0.7,435,260518022,0,0.009999999999999995,10000,False,
0.72,436,260518023,0,0.05000000000000001,10000,False,
0.72,436,260518023,0,0.009999999999999995,10000,False,
0.74,437,260518024,0,0.05000000000000001,10000,False,
0.74,437,260518024,0,0.009999999999999995,10000,False,
0.76,438,260518025,0,0.05000000000000001,10000,False,
0.76,438,260518025,0,0.009999999999999995,10000,False,
0.78,439,260518026,0,0.05000000000000001,10000,False,
0.78,439,260518026,0,0.009999999999999995,10000,False,
0.8,440,260518027,0,0.05000000000000001,10000,False,
0.8,440,260518027,0,0.009999999999999995,10000,False,
0.4,441,260518028,1,0.05000000000000001,10000,False,
0.4,441,260518028,1,0.009999999999999995,10000,False,
0.42000000000000004,442,260518029,1,0.05000000000000001,10000,False,
0.42000000000000004,442,260518029,1,0.009999999999999995,10000,False,
0.44,443,260518030,1,0.05000000000000001,10000,False,
0.44,443,260518030,1,0.009999999999999995,10000,False,
0.46,444,260518031,1,0.05000000000000001,10000,False,
0.46,444,260518031,1,0.009999999999999995,10000,False,
0.48000000000000004,445,260518032,1,0.05000000000000001,10000,False,
0.48000000000000004,445,260518032,1,0.009999999999999995,10000,False,
0.5,446,260518033,1,0.05000000000000001,10000,False,
0.5,446,260518033,1,0.009999999999999995,10000,False,
0.52,447,260518034,1,0.05000000000000001,10000,False,
0.52,447,260518034,1,0.009999999999999995,10000,False,
0.54,448,260518035,1,0.05000000000000001,10000,False,
0.54,448,260518035,1,0.009999999999999995,10000,False,
0.56,449,260518036,1,0.05000000000000001,10000,False,
0.56,449,260518036,1,0.009999999999999995,10000,False,
0.5800000000000001,450,260518037,1,0.05000000000000001,10000,False,
0.5800000000000001,450,260518037,1,0.009999999999999995,10000,False,
0.6000000000000001,451,260518038,1,0.05000000000000001,10000,False,
0.6000000000000001,451,260518038,1,0.009999999999999995,10000,False,
0.6200000000000001,452,260518039,1,0.05000000000000001,10000,False,
0.6200000000000001,452,260518039,1,0.009999999999999995,10000,False,
0.6400000000000001,453,260518040,1,0.05000000000000001,10000,False,
0.6400000000000001,453,260518040,1,0.009999999999999995,10000,False,
0.66,454,260518041,1,0.05000000000000001,10000,False,
0.66,454,260518041,1,0.009999999999999995,10000,False,
0.68,455,260518042,1,0.05000000000000001,10000,False,
0.68,455,260518042,1,0.009999999999999995,10000,False,
0.7,456,260518043,1,0.05000000000000001,10000,False,
0.7,456,260518043,1,0.009999999999999995,10000,False,
0.72,457,260518044,1,0.05000000000000001,10000,False,
0.72,457,260518044,1,0.009999999999999995,10000,False,
0.74,458,260518045,1,0.05000000000000001,10000,False,
0.74,458,260518045,1,0.009999999999999995,10000,False,
0.76,459,260518046,1,0.05000000000000001,10000,False,
0.76,459,260518046,1,0.009999999999999995,10000,False,
0.78,460,260518047,1,0.05000000000000001,10000,False,
0.78,460,260518047,1,0.009999999999999995,10000,False,
0.8,461,260518048,1,0.05000000000000001,10000,False,
0.8,461,260518048,1,0.009999999999999995,10000,False,
0.4,462,260518049,2,0.05000000000000001,10000,False,
0.4,462,260518049,2,0.009999999999999995,10000,False,
0.42000000000000004,463,260518050,2,0.05000000000000001,10000,False,
0.42000000000000004,463,260518050,2,0.009999999999999995,10000,False,
0.44,464,260518051,2,0.05000000000000001,10000,False,
0.44,464,260518051,2,0.009999999999999995,10000,False,
0.46,465,260518052,2,0.05000000000000001,10000,False,
0.46,465,260518052,2,0.009999999999999995,10000,False,
0.48000000000000004,466,260518053,2,0.05000000000000001,10000,False,
0.48000000000000004,466,260518053,2,0.009999999999999995,10000,False,
0.5,467,260518054,2,0.05000000000000001,10000,False,
0.5,467,260518054,2,0.009999999999999995,10000,False,
0.52,468,260518055,2,0.05000000000000001,10000,False,
0.52,468,260518055,2,0.009999999999999995,10000,False,
0.54,469,260518056,2,0.05000000000000001,10000,False,
0.54,469,260518056,2,0.009999999999999995,10000,False,
0.56,470,260518057,2,0.05000000000000001,10000,False,
0.56,470,260518057,2,0.009999999999999995,10000,False,
0.5800000000000001,471,260518058,2,0.05000000000000001,10000,False,
0.5800000000000001,471,260518058,2,0.009999999999999995,10000,False,
0.6000000000000001,472,260518059,2,0.05000000000000001,10000,False,
0.6000000000000001,472,260518059,2,0.009999999999999995,10000,False,
0.6200000000000001,473,260518060,2,0.05000000000000001,10000,False,
0.6200000000000001,473,260518060,2,0.009999999999999995,10000,False,
0.6400000000000001,474,260518061,2,0.05000000000000001,10000,False,
0.6400000000000001,474,260518061,2,0.009999999999999995,10000,False,
0.66,475,260518062,2,0.05000000000000001,10000,False,
0.66,475,260518062,2,0.009999999999999995,10000,False,
0.68,476,260518063,2,0.05000000000000001,10000,False,
0.68,476,260518063,2,0.009999999999999995,10000,False,
0.7,477,260518064,2,0.05000000000000001,10000,False,
0.7,477,260518064,2,0.009999999999999995,10000,False,
0.72,478,260518065,2,0.05000000000000001,10000,False,
0.72,478,260518065,2,0.009999999999999995,10000,False,
0.74,479,260518066,2,0.05000000000000001,10000,False,
0.74,479,260518066,2,0.009999999999999995,10000,False,
0.76,480,260518067,2,0.05000000000000001,10000,False,
0.76,480,260518067,2,0.009999999999999995,10000,False,
0.78,481,260518068,2,0.05000000000000001,10000,False,
0.78,481,260518068,2,0.009999999999999995,10000,False,
0.8,482,260518069,2,0.05000000000000001,10000,False,
0.8,482,260518069,2,0.009999999999999995,10000,False,
0.4,483,260518070,3,0.05000000000000001,10000,False,
0.4,483,260518070,3,0.009999999999999995,10000,False,
0.42000000000000004,484,260518071,3,0.05000000000000001,10000,False,
0.42000000000000004,484,260518071,3,0.009999999999999995,10000,False,
0.44,485,260518072,3,0.05000000000000001,10000,False,
0.44,485,260518072,3,0.009999999999999995,10000,False,
0.46,486,260518073,3,0.05000000000000001,10000,False,
0.46,486,260518073,3,0.009999999999999995,10000,False,
0.48000000000000004,487,260518074,3,0.05000000000000001,10000,False,
0.48000000000000004,487,260518074,3,0.009999999999999995,10000,False,
0.5,488,260518075,3,0.05000000000000001,10000,False,
0.5,488,260518075,3,0.009999999999999995,10000,False,
0.52,489,260518076,3,0.05000000000000001,10000,False,
0.52,489,260518076,3,0.009999999999999995,10000,False,
0.54,490,260518077,3,0.05000000000000001,10000,False,
0.54,490,260518077,3,0.009999999999999995,10000,False,
0.56,491,260518078,3,0.05000000000000001,10000,False,
0.56,491,260518078,3,0.009999999999999995,10000,False,
0.5800000000000001,492,260518079,3,0.05000000000000001,10000,False,
0.5800000000000001,492,260518079,3,0.009999999999999995,10000,False,
0.6000000000000001,493,260518080,3,0.05000000000000001,10000,False,
0.6000000000000001,493,260518080,3,0.009999999999999995,10000,False,
0.6200000000000001,494,260518081,3,0.05000000000000001,10000,False,
0.6200000000000001,494,260518081,3,0.009999999999999995,10000,False,
0.6400000000000001,495,260518082,3,0.05000000000000001,10000,False,
0.6400000000000001,495,260518082,3,0.009999999999999995,10000,False,
0.66,496,260518083,3,0.05000000000000001,10000,False,
0.66,496,260518083,3,0.009999999999999995,10000,False,
0.68,497,260518084,3,0.05000000000000001,10000,False,
0.68,497,260518084,3,0.009999999999999995,10000,False,
0.7,498,260518085,3,0.05000000000000001,10000,False,
0.7,498,260518085,3,0.009999999999999995,10000,False,
0.72,499,260518086,3,0.05000000000000001,10000,False,
0.72,499,260518086,3,0.009999999999999995,10000,False,
0.74,500,260518087,3,0.05000000000000001,10000,False,
0.74,500,260518087,3,0.009999999999999995,10000,False,
0.76,501,260518088,3,0.05000000000000001,10000,False,
0.76,501,260518088,3,0.009999999999999995,10000,False,
0.78,502,260518089,3,0.05000000000000001,10000,False,
0.78,502,260518089,3,0.009999999999999995,10000,False,
0.8,503,260518090,3,0.05000000000000001,10000,False,
0.8,503,260518090,3,0.009999999999999995,10000,False,
0.4,504,260518091,4,0.05000000000000001,10000,False,
0.4,504,260518091,4,0.009999999999999995,10000,False,
0.42000000000000004,505,260518092,4,0.05000000000000001,10000,False,
0.42000000000000004,505,260518092,4,0.009999999999999995,10000,False,
0.44,506,260518093,4,0.05000000000000001,10000,False,
0.44,506,260518093,4,0.009999999999999995,10000,False,
0.46,507,260518094,4,0.05000000000000001,10000,False,
0.46,507,260518094,4,0.009999999999999995,10000,False,
0.48000000000000004,508,260518095,4,0.05000000000000001,10000,False,
0.48000000000000004,508,260518095,4,0.009999999999999995,10000,False,
0.5,509,260518096,4,0.05000000000000001,10000,False,
0.5,509,260518096,4,0.009999999999999995,10000,False,
0.52,510,260518097,4,0.05000000000000001,10000,False,
0.52,510,260518097,4,0.009999999999999995,10000,False,
0.54,511,260518098,4,0.05000000000000001,10000,False,
0.54,511,260518098,4,0.009999999999999995,10000,False,
0.56,512,260518099,4,0.05000000000000001,10000,False,
0.56,512,260518099,4,0.009999999999999995,10000,False,
0.5800000000000001,513,260518100,4,0.05000000000000001,10000,False,
0.5800000000000001,513,260518100,4,0.009999999999999995,10000,False,
0.6000000000000001,514,260518101,4,0.05000000000000001,10000,False,
0.6000000000000001,514,260518101,4,0.009999999999999995,10000,False,
0.6200000000000001,515,260518102,4,0.05000000000000001,10000,False,
0.6200000000000001,515,260518102,4,0.009999999999999995,10000,False,
0.6400000000000001,516,260518103,4,0.05000000000000001,10000,False,
0.6400000000000001,516,260518103,4,0.009999999999999995,10000,False,
0.66,517,260518104,4,0.05000000000000001,10000,False,
0.66,517,260518104,4,0.009999999999999995,10000,False,
0.68,518,260518105,4,0.05000000000000001,10000,False,
0.68,518,260518105,4,0.009999999999999995,10000,False,
0.7,519,260518106,4,0.05000000000000001,10000,False,
0.7,519,260518106,4,0.009999999999999995,10000,False,
0.72,520,260518107,4,0.05000000000000001,10000,False,
0.72,520,260518107,4,0.009999999999999995,10000,False,
0.74,521,260518108,4,0.05000000000000001,10000,False,
0.74,521,260518108,4,0.009999999999999995,10000,False,
0.76,522,260518109,4,0.05000000000000001,10000,False,
0.76,522,260518109,4,0.009999999999999995,10000,False,
0.78,523,260518110,4,0.05000000000000001,10000,False,
0.78,523,260518110,4,0.009999999999999995,10000,False,
0.8,524,260518111,4,0.05000000000000001,10000,False,
0.8,524,260518111,4,0.009999999999999995,10000,False,
0.4,525,260518112,0,0.05000000000000001,10000,False,
0.4,525,260518112,0,0.009999999999999995,10000,False,
0.42000000000000004,526,260518113,0,0.05000000000000001,10000,False,
0.42000000000000004,526,260518113,0,0.009999999999999995,10000,False,
0.44,527,260518114,0,0.05000000000000001,10000,False,
0.44,527,260518114,0,0.009999999999999995,10000,False,
0.46,528,260518115,0,0.05000000000000001,10000,False,
0.46,528,260518115,0,0.009999999999999995,10000,False,
0.48000000000000004,529,260518116,0,0.05000000000000001,10000,False,
0.48000000000000004,529,260518116,0,0.009999999999999995,10000,False,
0.5,530,260518117,0,0.05000000000000001,10000,False,
0.5,530,260518117,0,0.009999999999999995,10000,False,
0.52,531,260518118,0,0.05000000000000001,10000,False,
0.52,531,260518118,0,0.009999999999999995,10000,False,
0.54,532,260518119,0,0.05000000000000001,10000,False,
0.54,532,260518119,0,0.009999999999999995,10000,False,
0.56,533,260518120,0,0.05000000000000001,10000,False,
0.56,533,260518120,0,0.009999999999999995,10000,False,
0.5800000000000001,534,260518121,0,0.05000000000000001,10000,False,
0.5800000000000001,534,260518121,0,0.009999999999999995,10000,False,
0.6000000000000001,535,260518122,0,0.05000000000000001,10000,False,
0.6000000000000001,535,260518122,0,0.009999999999999995,10000,False,
0.6200000000000001,536,260518123,0,0.05000000000000001,10000,False,
0.6200000000000001,536,260518123,0,0.009999999999999995,10000,False,
0.6400000000000001,537,260518124,0,0.05000000000000001,10000,False,
0.6400000000000001,537,260518124,0,0.009999999999999995,10000,False,
0.66,538,260518125,0,0.05000000000000001,10000,False,
0.66,538,260518125,0,0.009999999999999995,10000,False,
0.68,539,260518126,0,0.05000000000000001,10000,False,
0.68,539,260518126,0,0.009999999999999995,10000,False,
0.7,540,260518127,0,0.05000000000000001,10000,False,
0.7,540,260518127,0,0.009999999999999995,10000,False,
0.72,541,260518128,0,0.05000000000000001,10000,False,
0.72,541,260518128,0,0.009999999999999995,10000,False,
0.74,542,260518129,0,0.05000000000000001,10000,False,
0.74,542,260518129,0,0.009999999999999995,10000,False,
0.76,543,260518130,0,0.05000000000000001,10000,False,
0.76,543,260518130,0,0.009999999999999995,10000,False,
0.78,544,260518131,0,0.05000000000000001,10000,False,
0.78,544,260518131,0,0.009999999999999995,10000,False,
0.8,545,260518132,0,0.05000000000000001,10000,False,
0.8,545,260518132,0,0.009999999999999995,10000,False,
0.4,546,260518133,1,0.05000000000000001,10000,False,
0.4,546,260518133,1,0.009999999999999995,10000,False,
0.42000000000000004,547,260518134,1,0.05000000000000001,10000,False,
0.42000000000000004,547,260518134,1,0.009999999999999995,10000,False,
0.44,548,260518135,1,0.05000000000000001,10000,False,
0.44,548,260518135,1,0.009999999999999995,10000,False,
0.46,549,260518136,1,0.05000000000000001,10000,False,
0.46,549,260518136,1,0.009999999999999995,10000,False,
0.48000000000000004,550,260518137,1,0.05000000000000001,10000,False,
0.48000000000000004,550,260518137,1,0.009999999999999995,10000,False,
0.5,551,260518138,1,0.05000000000000001,10000,False,
0.5,551,260518138,1,0.009999999999999995,10000,False,
0.52,552,260518139,1,0.05000000000000001,10000,False,
0.52,552,260518139,1,0.009999999999999995,10000,False,
0.54,553,260518140,1,0.05000000000000001,10000,False,
0.54,553,260518140,1,0.009999999999999995,10000,False,
0.56,554,260518141,1,0.05000000000000001,10000,False,
0.56,554,260518141,1,0.009999999999999995,10000,False,
0.5800000000000001,555,260518142,1,0.05000000000000001,10000,False,
0.5800000000000001,555,260518142,1,0.009999999999999995,10000,False,
0.6000000000000001,556,260518143,1,0.05000000000000001,10000,False,
0.6000000000000001,556,260518143,1,0.009999999999999995,10000,False,
0.6200000000000001,557,260518144,1,0.05000000000000001,10000,False,
0.6200000000000001,557,260518144,1,0.009999999999999995,10000,False,
0.6400000000000001,558,260518145,1,0.05000000000000001,10000,False,
0.6400000000000001,558,260518145,1,0.009999999999999995,10000,False,
0.66,559,260518146,1,0.05000000000000001,10000,False,
0.66,559,260518146,1,0.009999999999999995,10000,False,
0.68,560,260518147,1,0.05000000000000001,10000,False,
0.68,560,260518147,1,0.009999999999999995,10000,False,
0.7,561,260518148,1,0.05000000000000001,10000,False,
0.7,561,260518148,1,0.009999999999999995,10000,False,
0.72,562,260518149,1,0.05000000000000001,10000,False,
0.72,562,260518149,1,0.009999999999999995,10000,False,
0.74,563,260518150,1,0.05000000000000001,10000,False,
0.74,563,260518150,1,0.009999999999999995,10000,False,
0.76,564,260518151,1,0.05000000000000001,10000,False,
0.76,564,260518151,1,0.009999999999999995,10000,False,
0.78,565,260518152,1,0.05000000000000001,10000,False,
0.78,565,260518152,1,0.009999999999999995,10000,False,
0.8,566,260518153,1,0.05000000000000001,10000,False,
0.8,566,260518153,1,0.009999999999999995,10000,False,
0.4,567,260518154,2,0.05000000000000001,10000,False,
0.4,567,260518154,2,0.009999999999999995,10000,False,
0.42000000000000004,568,260518155,2,0.05000000000000001,10000,False,
0.42000000000000004,568,260518155,2,0.009999999999999995,10000,False,
0.44,569,260518156,2,0.05000000000000001,10000,False,
0.44,569,260518156,2,0.009999999999999995,10000,False,
0.46,570,260518157,2,0.05000000000000001,10000,False,
0.46,570,260518157,2,0.009999999999999995,10000,False,
0.48000000000000004,571,260518158,2,0.05000000000000001,10000,False,
0.48000000000000004,571,260518158,2,0.009999999999999995,10000,False,
0.5,572,260518159,2,0.05000000000000001,10000,False,
0.5,572,260518159,2,0.009999999999999995,10000,False,
0.52,573,260518160,2,0.05000000000000001,10000,False,
0.52,573,260518160,2,0.009999999999999995,10000,False,
0.54,574,260518161,2,0.05000000000000001,10000,False,
0.54,574,260518161,2,0.009999999999999995,10000,False,
0.56,575,260518162,2,0.05000000000000001,10000,False,
0.56,575,260518162,2,0.009999999999999995,10000,False,
0.5800000000000001,576,260518163,2,0.05000000000000001,10000,False,
0.5800000000000001,576,260518163,2,0.009999999999999995,10000,False,
0.6000000000000001,577,260518164,2,0.05000000000000001,10000,False,
0.6000000000000001,577,260518164,2,0.009999999999999995,10000,False,
0.6200000000000001,578,260518165,2,0.05000000000000001,10000,False,
0.6200000000000001,578,260518165,2,0.009999999999999995,10000,False,
0.6400000000000001,579,260518166,2,0.05000000000000001,10000,False,
0.6400000000000001,579,260518166,2,0.009999999999999995,10000,False,
0.66,580,260518167,2,0.05000000000000001,10000,False,
0.66,580,260518167,2,0.009999999999999995,10000,False,
0.68,581,260518168,2,0.05000000000000001,10000,False,
0.68,581,260518168,2,0.009999999999999995,10000,False,
0.7,582,260518169,2,0.05000000000000001,10000,False,
0.7,582,260518169,2,0.009999999999999995,10000,False,
0.72,583,260518170,2,0.05000000000000001,10000,False,
0.72,583,260518170,2,0.009999999999999995,10000,False,
0.74,584,260518171,2,0.05000000000000001,10000,False,
0.74,584,260518171,2,0.009999999999999995,10000,False,
0.76,585,260518172,2,0.05000000000000001,10000,False,
0.76,585,260518172,2,0.009999999999999995,10000,False,
0.78,586,260518173,2,0.05000000000000001,10000,False,
0.78,586,260518173,2,0.009999999999999995,10000,False,
0.8,587,260518174,2,0.05000000000000001,10000,False,
0.8,587,260518174,2,0.009999999999999995,10000,False,
0.4,588,260518175,3,0.05000000000000001,10000,False,
0.4,588,260518175,3,0.009999999999999995,10000,False,
0.42000000000000004,589,260518176,3,0.05000000000000001,10000,False,
0.42000000000000004,589,260518176,3,0.009999999999999995,10000,False,
0.44,590,260518177,3,0.05000000000000001,10000,False,
0.44,590,260518177,3,0.009999999999999995,10000,False,
0.46,591,260518178,3,0.05000000000000001,10000,False,
0.46,591,260518178,3,0.009999999999999995,10000,False,
0.48000000000000004,592,260518179,3,0.05000000000000001,10000,False,
0.48000000000000004,592,260518179,3,0.009999999999999995,10000,False,
0.5,593,260518180,3,0.05000000000000001,10000,False,
0.5,593,260518180,3,0.009999999999999995,10000,False,
0.52,594,260518181,3,0.05000000000000001,10000,False,
0.52,594,260518181,3,0.009999999999999995,10000,False,
0.54,595,260518182,3,0.05000000000000001,10000,False,
0.54,595,260518182,3,0.009999999999999995,10000,False,
0.56,596,260518183,3,0.05000000000000001,10000,False,
0.56,596,260518183,3,0.009999999999999995,10000,False,
0.5800000000000001,597,260518184,3,0.05000000000000001,10000,False,
0.5800000000000001,597,260518184,3,0.009999999999999995,10000,False,
0.6000000000000001,598,260518185,3,0.05000000000000001,10000,False,
0.6000000000000001,598,260518185,3,0.009999999999999995,10000,False,
0.6200000000000001,599,260518186,3,0.05000000000000001,10000,False,
0.6200000000000001,599,260518186,3,0.009999999999999995,10000,False,
0.6400000000000001,600,260518187,3,0.05000000000000001,10000,False,
0.6400000000000001,600,260518187,3,0.009999999999999995,10000,False,
0.66,601,260518188,3,0.05000000000000001,10000,False,
0.66,601,260518188,3,0.009999999999999995,10000,False,
0.68,602,260518189,3,0.05000000000000001,10000,False,
0.68,602,260518189,3,0.009999999999999995,10000,False,
0.7,603,260518190,3,0.05000000000000001,10000,False,
0.7,603,260518190,3,0.009999999999999995,10000,False,
0.72,604,260518191,3,0.05000000000000001,10000,False,
0.72,604,260518191,3,0.009999999999999995,10000,False,
0.74,605,260518192,3,0.05000000000000001,10000,False,
0.74,605,260518192,3,0.009999999999999995,10000,False,
0.76,606,260518193,3,0.05000000000000001,10000,False,
0.76,606,260518193,3,0.009999999999999995,10000,False,
0.78,607,260518194,3,0.05000000000000001,10000,False,
0.78,607,260518194,3,0.009999999999999995,10000,False,
0.8,608,260518195,3,0.05000000000000001,10000,False,
0.8,608,260518195,3,0.009999999999999995,10000,False,
0.4,609,260518196,4,0.05000000000000001,10000,False,
0.4,609,260518196,4,0.009999999999999995,10000,False,
0.42000000000000004,610,260518197,4,0.05000000000000001,10000,False,
0.42000000000000004,610,260518197,4,0.009999999999999995,10000,False,
0.44,611,260518198,4,0.05000000000000001,10000,False,
0.44,611,260518198,4,0.009999999999999995,10000,False,
0.46,612,260518199,4,0.05000000000000001,10000,False,
0.46,612,260518199,4,0.009999999999999995,10000,False,
0.48000000000000004,613,260518200,4,0.05000000000000001,10000,False,
0.48000000000000004,613,260518200,4,0.009999999999999995,10000,False,
0.5,614,260518201,4,0.05000000000000001,10000,False,
0.5,614,260518201,4,0.009999999999999995,10000,False,
0.52,615,260518202,4,0.05000000000000001,10000,False,
0.52,615,260518202,4,0.009999999999999995,10000,False,
0.54,616,260518203,4,0.05000000000000001,10000,False,
0.54,616,260518203,4,0.009999999999999995,10000,False,
0.56,617,260518204,4,0.05000000000000001,10000,False,
0.56,617,260518204,4,0.009999999999999995,10000,False,
0.5800000000000001,618,260518205,4,0.05000000000000001,10000,False,
0.5800000000000001,618,260518205,4,0.009999999999999995,10000,False,
0.6000000000000001,619,260518206,4,0.05000000000000001,10000,False,
0.6000000000000001,619,260518206,4,0.009999999999999995,10000,False,
0.6200000000000001,620,260518207,4,0.05000000000000001,10000,False,
0.6200000000000001,620,260518207,4,0.009999999999999995,10000,False,
0.6400000000000001,621,260518208,4,0.05000000000000001,10000,False,
0.6400000000000001,621,260518208,4,0.009999999999999995,10000,False,
0.66,622,260518209,4,0.05000000000000001,10000,False,
0.66,622,260518209,4,0.009999999999999995,10000,False,
0.68,623,260518210,4,0.05000000000000001,10000,False,
0.68,623,260518210,4,0.009999999999999995,10000,False,
0.7,624,260518211,4,0.05000000000000001,10000,False,
0.7,624,260518211,4,0.009999999999999995,10000,False,
0.72,625,260518212,4,0.05000000000000001,10000,False,
0.72,625,260518212,4,0.009999999999999995,10000,False,
0.74,626,260518213,4,0.05000000000000001,10000,False,
0.74,626,260518213,4,0.009999999999999995,10000,False,
0.76,627,260518214,4,0.05000000000000001,10000,False,
0.76,627,260518214,4,0.009999999999999995,10000,False,
0.78,628,260518215,4,0.05000000000000001,10000,False,
0.78,628,260518215,4,0.009999999999999995,10000,False,
0.8,629,260518216,4,0.05000000000000001,10000,False,
0.8,629,260518216,4,0.009999999999999995,10000,False,
0.4,630,260518217,0,0.05000000000000001,10000,False,
0.4,630,260518217,0,0.009999999999999995,10000,False,
0.42000000000000004,631,260518218,0,0.05000000000000001,10000,False,
0.42000000000000004,631,260518218,0,0.009999999999999995,10000,False,
0.44,632,260518219,0,0.05000000000000001,10000,False,
0.44,632,260518219,0,0.009999999999999995,10000,False,
0.46,633,260518220,0,0.05000000000000001,10000,False,
0.46,633,260518220,0,0.009999999999999995,10000,False,
0.48000000000000004,634,260518221,0,0.05000000000000001,10000,False,
0.48000000000000004,634,260518221,0,0.009999999999999995,10000,False,
0.5,635,260518222,0,0.05000000000000001,10000,False,
0.5,635,260518222,0,0.009999999999999995,10000,False,
0.52,636,260518223,0,0.05000000000000001,10000,False,
0.52,636,260518223,0,0.009999999999999995,10000,False,
0.54,637,260518224,0,0.05000000000000001,10000,False,
0.54,637,260518224,0,0.009999999999999995,10000,False,
0.56,638,260518225,0,0.05000000000000001,10000,False,
0.56,638,260518225,0,0.009999999999999995,10000,False,
0.5800000000000001,639,260518226,0,0.05000000000000001,10000,False,
0.5800000000000001,639,260518226,0,0.009999999999999995,10000,False,
0.6000000000000001,640,260518227,0,0.05000000000000001,10000,False,
0.6000000000000001,640,260518227,0,0.009999999999999995,10000,False,
0.6200000000000001,641,260518228,0,0.05000000000000001,10000,False,
0.6200000000000001,641,260518228,0,0.009999999999999995,10000,False,
0.6400000000000001,642,260518229,0,0.05000000000000001,10000,False,
0.6400000000000001,642,260518229,0,0.009999999999999995,10000,False,
0.66,643,260518230,0,0.05000000000000001,10000,False,
0.66,643,260518230,0,0.009999999999999995,10000,False,
0.68,644,260518231,0,0.05000000000000001,10000,False,
0.68,644,260518231,0,0.009999999999999995,10000,False,
0.7,645,260518232,0,0.05000000000000001,10000,False,
0.7,645,260518232,0,0.009999999999999995,10000,False,
0.72,646,260518233,0,0.05000000000000001,10000,False,
0.72,646,260518233,0,0.009999999999999995,10000,False,
0.74,647,260518234,0,0.05000000000000001,10000,False,
0.74,647,260518234,0,0.009999999999999995,10000,False,
0.76,648,260518235,0,0.05000000000000001,10000,False,
0.76,648,260518235,0,0.009999999999999995,10000,False,
0.78,649,260518236,0,0.05000000000000001,10000,False,
0.78,649,260518236,0,0.009999999999999995,10000,False,
0.8,650,260518237,0,0.05000000000000001,10000,False,
0.8,650,260518237,0,0.009999999999999995,10000,False,
0.4,651,260518238,1,0.05000000000000001,10000,False,
0.4,651,260518238,1,0.009999999999999995,10000,False,
0.42000000000000004,652,260518239,1,0.05000000000000001,10000,False,
0.42000000000000004,652,260518239,1,0.009999999999999995,10000,False,
0.44,653,260518240,1,0.05000000000000001,10000,False,
0.44,653,260518240,1,0.009999999999999995,10000,False,
0.46,654,260518241,1,0.05000000000000001,10000,False,
0.46,654,260518241,1,0.009999999999999995,10000,False,
0.48000000000000004,655,260518242,1,0.05000000000000001,10000,False,
0.48000000000000004,655,260518242,1,0.009999999999999995,10000,False,
0.5,656,260518243,1,0.05000000000000001,10000,False,
0.5,656,260518243,1,0.009999999999999995,10000,False,
0.52,657,260518244,1,0.05000000000000001,10000,False,
0.52,657,260518244,1,0.009999999999999995,10000,False,
